station_id,name,physical_configuration,lat,lon,altitude,address,cross_street,post_code,capacity,is_charging_station,short_name,nearby_distance,x_ride_code_support,rental_uris,is_valet_station,last_updated,ttl,V1
479,"PG. FABRA I PUIG, 344",ELECTRICBIKESTATION,41.430623,2.1671068,73,"PG. FABRA I PUIG, 344",08-NouBarris/46-el Turó de la Peira,8031,18,TRUE,479,1000,TRUE,NA,NA,1735686001,0,NA
480,"PG. FABRA I PUIG, 385",ELECTRICBIKESTATION,41.4333259,2.1629258,92,"PG. FABRA I PUIG, 385",07-Horta-Guinardó/43-Horta,8031,28,TRUE,480,1000,TRUE,NA,NA,1735686001,0,NA
481,"PG. FABRA I PUIG, 411",ELECTRICBIKESTATION,41.4357978,2.163872,89,"PG. FABRA I PUIG, 411",07-Horta-Guinardó/43-Horta,8031,27,TRUE,481,1000,TRUE,NA,NA,1735686001,0,NA
482,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4372022,2.1620235,95,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI",07-Horta-Guinardó/43-Horta,8042,22,TRUE,482,1000,TRUE,NA,NA,1735686001,0,NA
483,"C/ LISBOA, 1",ELECTRICBIKESTATION,41.42956174,2.158968456,79,"C/ LISBOA, 1",07-Horta-Guinardó/43-Horta,8032,29,TRUE,483,1000,TRUE,NA,NA,1735686001,0,NA
484,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",ELECTRICBIKESTATION,41.4345997,2.1585268,104,"C/ EDUARD TODA, 33 | C/ DOCTOR LETAMENDI",07-Horta-Guinardó/43-Horta,8031,27,TRUE,484,1000,TRUE,NA,NA,1735686001,0,NA
485,"PG. VALLDAURA, 26",ELECTRICBIKESTATION,41.4374904,2.1565742,121,"PG. VALLDAURA, 26",07-Horta-Guinardó/43-Horta,8031,27,TRUE,485,1000,TRUE,NA,NA,1735686001,0,NA
486,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",ELECTRICBIKESTATION,41.4306102,2.1564551,81,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA",07-Horta-Guinardó/43-Horta,8032,28,TRUE,486,1000,TRUE,NA,NA,1735686001,0,NA
487,"C/ LISBOA, 128",ELECTRICBIKESTATION,41.4267638,2.1521909,98,"C/ LISBOA, 128",07-Horta-Guinardó/42-la Clota,8032,27,TRUE,487,1000,TRUE,NA,NA,1735686001,0,NA
488,"AV. CAN MARCET, 36",ELECTRICBIKESTATION,41.4347859,2.147904,132,"AV. CAN MARCET, 36",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,488,1000,TRUE,NA,NA,1735686001,0,NA
489,"C/ JORGE MANRIQUE, 15",ELECTRICBIKESTATION,41.4312335,2.1499103,119,"C/ JORGE MANRIQUE, 15",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,489,1000,TRUE,NA,NA,1735686001,0,NA
490,"PG. VALL D'HEBRÓN, 168",ELECTRICBIKESTATION,41.4280668,2.1443777,150,"PG. VALL D'HEBRÓN, 168",07-Horta-Guinardó/41-la Vall d'Hebron,8035,49,TRUE,490,1000,TRUE,NA,NA,1735686001,0,NA
491,"C/ PARE MARIANA, 24",ELECTRICBIKESTATION,41.4306689,2.1456449,125,"C/ PARE MARIANA, 24",07-Horta-Guinardó/41-la Vall d'Hebron,8035,27,TRUE,491,1000,TRUE,NA,NA,1735686001,0,NA
492,PL. TETUAN,ELECTRICBIKESTATION,41.3943454,2.1751709,18,PL. TETUAN,02-Eixample/07-la Dreta de l'Eixample,8010,24,TRUE,492,1000,TRUE,NA,NA,1735686001,0,NA
493,"PG. VALL D'HEBRÓN, 80",ELECTRICBIKESTATION,41.419965,2.1401823,166,"PG. VALL D'HEBRÓN, 80",06-Gràcia/28-Vallcarca i els Penitents,8023,24,TRUE,493,1000,TRUE,NA,NA,1735686001,0,NA
494,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",ELECTRICBIKESTATION,41.3896967,2.1652199,25,"RBLA. CATALUNYA, 33 - C/ DIPUTACIÓ",02-Eixample/07-la Dreta de l'Eixample,8007,24,TRUE,494,1000,TRUE,NA,NA,1735686001,0,NA
495,"C/ DIPUTACIÓ, 22",ELECTRICBIKESTATION,41.377846,2.150523,24,"C/ DIPUTACIÓ, 22",02-Eixample/09-la Nova Esquerra de l'Eixample,8015,21,TRUE,495,1000,TRUE,NA,NA,1735686001,0,NA
496,"C/ PROVENÇA,  445",ELECTRICBIKESTATION,41.4048623,2.174799,33,"C/ PROVENÇA, 445",02-Eixample/06-la Sagrada Família,8025,18,TRUE,496,1000,TRUE,NA,NA,1735686001,0,NA
497,"PTGE. MALUQUER, 16",ELECTRICBIKESTATION,41.4095489,2.1360313,124,"PTGE. MALUQUER, 16",05-Sarrià-StGervasi/25-Sant Gervasi - la Bonanova,8022,27,TRUE,497,1000,TRUE,NA,NA,1735686001,0,NA
498,"C/ ESTEVE TERRADAS, 42",ELECTRICBIKESTATION,41.4144967,2.1402433,145,"C/ ESTEVE TERRADAS, 42",06-Gràcia/28-Vallcarca i els Penitents,8023,26,TRUE,498,1000,TRUE,NA,NA,1735686001,0,NA
499,"AV. VALLCARCA, 196",ELECTRICBIKESTATION,41.4160558,2.1421504,127,"AV. VALLCARCA, 196",06-Gràcia/28-Vallcarca i els Penitents,8023,27,TRUE,499,1000,TRUE,NA,NA,1735686001,0,NA
500,"C/ ARGENTERA, 23",ELECTRICBIKESTATION,41.4117633,2.1453424,101,"C/ ARGENTERA, 23",06-Gràcia/28-Vallcarca i els Penitents,8023,23,TRUE,500,1000,TRUE,NA,NA,1735686001,0,NA
501,"C/ ELISA, 1",ELECTRICBIKESTATION,41.4052698,2.1420204,95,"C/ ELISA, 1",05-Sarrià-StGervasi/27-el Putxet i el Farró,8023,16,TRUE,501,1000,TRUE,NA,NA,1735686001,0,NA
502,"AV. VALLCARCA, 11",ELECTRICBIKESTATION,41.4074444,2.1492066,88,"AV. VALLCARCA, 11",06-Gràcia/28-Vallcarca i els Penitents,8023,19,TRUE,502,1000,TRUE,NA,NA,1735686001,0,NA
503,"C/ MAIGNON, 31-41",ELECTRICBIKESTATION,41.4095926,2.1524953,105,"C/ MAIGNON, 31-41",06-Gràcia/30-la Salut,8024,30,TRUE,503,1000,TRUE,NA,NA,1735686001,0,NA
504,"C/ MASSENS, 76",ELECTRICBIKESTATION,41.4092333,2.1557747,87,"C/ MASSENS, 76",06-Gràcia/31-la Vila de Gràcia,8024,28,TRUE,504,1000,TRUE,NA,NA,1735686001,0,NA
505,"C/ CAMÈLIES, 78",ELECTRICBIKESTATION,41.4145614,2.1658677,118,"C/ CAMÈLIES, 78",07-Horta-Guinardó/33-el Baix Guinardó,8024,27,TRUE,505,1000,TRUE,NA,NA,1735686001,0,NA
506,"C/ GARRIGA I ROCA, 2",ELECTRICBIKESTATION,41.4191957,2.1718497,107,"C/ GARRIGA I ROCA, 2",07-Horta-Guinardó/35-el Guinardó,8041,15,TRUE,506,1000,TRUE,NA,NA,1735686001,0,NA
507,"C/ SARDENYA, 494",ELECTRICBIKESTATION,41.4107641,2.1640965,81,"C/ SARDENYA, 494",07-Horta-Guinardó/33-el Baix Guinardó,8024,24,TRUE,507,1000,TRUE,NA,NA,1735686001,0,NA
508,"C/ SARDENYA, 465",ELECTRICBIKESTATION,41.4090922,2.1656378,70,"C/ SARDENYA, 465",06-Gràcia/32-el Camp d'en Grassot i Gràcia Nova,8025,27,TRUE,508,1000,TRUE,NA,NA,1735686001,0,NA
509,"C/ TORRENT DE L'OLLA, 11",ELECTRICBIKESTATION,41.3989713,2.1606736,46,"C/ TORRENT DE L'OLLA, 11",06-Gràcia/31-la Vila de Gràcia,8012,32,TRUE,509,1000,TRUE,NA,NA,1735686001,0,NA
510,"C/ GRAN DE GRÀCIA, 37",ELECTRICBIKESTATION,41.3989151,2.1564253,55,"C/ GRAN DE GRÀCIA, 37",06-Gràcia/31-la Vila de Gràcia,8012,27,TRUE,510,1000,TRUE,NA,NA,1735686001,0,NA
511,"C/ GRAN DE GRÀCIA, 91",ELECTRICBIKESTATION,41.4006862,2.1543317,61,"C/ GRAN DE GRÀCIA, 91",06-Gràcia/31-la Vila de Gràcia,8012,20,TRUE,511,1000,TRUE,NA,NA,1735686001,0,NA
512,"C/ D'ALACANT, 12",ELECTRICBIKESTATION,41.4000778,2.1326911,96,"C/ D'ALACANT, 12",05-Sarrià-StGervasi/24-les Tres Torres,8017,27,TRUE,512,1000,TRUE,NA,NA,1735686001,0,NA
513,"VIA AUGUSTA, 317",ELECTRICBIKESTATION,41.399017,2.124329,111,"VIA AUGUSTA, 317",05-Sarrià-StGervasi/24-les Tres Torres,8017,28,TRUE,513,1000,TRUE,NA,NA,1735686001,0,NA
514,"C/ ARAGÓ, 614",ELECTRICBIKESTATION,41.4095069,2.1885055,16,"C/ ARAGÓ, 614",10-SantMartí/65-el Clot,8018,18,TRUE,514,1000,TRUE,NA,NA,1735686001,0,NA
515,"C/ SANT ADRIÀ, 43",ELECTRICBIKESTATION,41.4352071,2.1948002,19,"C/ SANT ADRIÀ, 43",09-SantAndreu/59-el Bon Pastor,8030,24,TRUE,515,1000,TRUE,NA,NA,1735686001,0,NA
516,"C/ SANT ADRIÀ, 88",ELECTRICBIKESTATION,41.4354601,2.2001569,15,"C/ SANT ADRIÀ, 88",09-SantAndreu/59-el Bon Pastor,8030,21,TRUE,516,1000,TRUE,NA,NA,1735686001,0,NA
517,"AV. RASOS DE PEGUERA, 10",ELECTRICBIKESTATION,41.462095,2.178959,44,"AV. RASOS DE PEGUERA, 10",08-NouBarris/55-Ciutat Meridiana,8033,20,TRUE,517,1000,TRUE,NA,NA,1735686001,0,NA
518,"C/ LLOBREGÓS, 115",ELECTRICBIKESTATION,41.4246885,2.1570492,112,"C/ LLOBREGÓS, 115",07-Horta-Guinardó/37-el Carmel,8032,27,TRUE,518,1000,TRUE,NA,NA,1735686001,0,NA
519,"C/ PEDRELL, 52",ELECTRICBIKESTATION,41.4246548,2.166289,110,"C/ PEDRELL, 52",07-Horta-Guinardó/36-la Font d'en Fargues,8032,24,TRUE,519,1000,TRUE,NA,NA,1735686001,0,NA
526,C/ TARONGERS | AV. MIRAMAR (TELEFÈRIC),ELECTRICBIKESTATION,41.3683855,2.1645038,93,C/ TARONGERS | AV. MIRAMAR (TELEFÈRIC),03-Sants-Montjuïc/11-el Poble-sec,8038,28,TRUE,526,1000,TRUE,NA,NA,1735686001,0,NA
527,"PG. OLIMPIC, 8",ELECTRICBIKESTATION,41.3619729,2.15432161,NA,"PG. OLIMPIC, 8",03-Sants-Montjuïc/11-el Poble-sec,8038,36,TRUE,527,1000,TRUE,NA,NA,1735686001,0,NA
537,"AV. ESTADI, 12",ELECTRICBIKESTATION,41.3653602,2.1476099,75,"AV. ESTADI, 12",03-Sants-Montjuïc/11-el Poble-sec,8038,40,TRUE,523,1000,TRUE,NA,NA,1735686001,0,NA
538,"AV. ESTADI, 38",ELECTRICBIKESTATION,41.3663147,2.1522059,86,"AV. ESTADI, 38",03-Sants-Montjuïc/11-el Poble-sec,8038,24,TRUE,522,1000,TRUE,NA,NA,1735686001,0,NA
539,"C/ FRANÇA XICA, 4",ELECTRICBIKESTATION,41.3721749,2.1602153,26,"C/ FRANÇA XICA, 4",03-Sants-Montjuïc/11-el Poble-sec,8004,16,TRUE,525,1,TRUE,NA,NA,1735686001,0,NA
540,"C/ MANDONI, 6",ELECTRICBIKESTATION,41.3693483,2.1426008,18,"C/ MANDONI, 6",03-Sants-Montjuïc/14-la Font de la Guatlla,8004,20,TRUE,521,1,TRUE,NA,NA,1735686001,0,NA
541,"C/ MARBRE, 2",ELECTRICBIKESTATION,41.3614158,2.1476169,28,"C/ MARBRE, 2",03-Sants-Montjuïc/13-la Marina de Port,8038,28,TRUE,524,1000,TRUE,NA,NA,1735686001,0,NA
542,Copa América Barcelona - 542,VALET,41.37453809,2.189216913,NA,Copa América Barcelona 2024,,NA,1,FALSE,9000,1,TRUE,NA,FALSE,1735686001,0,NA
543,Copa América Barcelona - 543,VALET,41.38382986,2.191370994,NA,Copa América Barcelona 2024,,NA,1,FALSE,9001,1,TRUE,NA,FALSE,1735686001,0,NA
544,"C/ MONTFAR, 1",ELECTRICBIKESTATION,41.37049,2.148729,NA,"C/ MONTFAR, 1",03-Sants-Montjuïc/14-la Font de la Guatlla,8004,24,TRUE,520,1000,TRUE,NA,NA,1735686001,0,NA
